,review_text,verified_purchase,word_count
1329,kit sensit get x persil non biolog wash deterg potenti wash x ultra concentr comfort pure potenti wash say potenti larger load need increas amount tend altern fairi persil non bio young children also famili member sensit never issu someon reaction due persil probabl prefer brand comfort pure time member famili like leav cloth feel soft children cloth leav nice soft kit endors british foundat price kit time write review slightli would current get individu supermarket get deliv want give practic babi shower gift would ideal slightli differ nappi pyramid would also make practic hous warm present overal good work slightli expens side,False,103
1330,fake tan moistur honestli amaz tan ever tri mean soft dri almost instantli honestli love give realli natur deep tan last age usual twice week give good exfoli week start holi grail constantli purchas,False,34
1331,say smell great though,True,4
1332,love tresemm hair shampoo great littl bit goe long way make bottl last age hair feel silki afterward smell great price fab line sale cost high street supermarket,True,28
1333,happi purchas,True,2
1334,love english mustard far better polish stuff,True,7
1335,valu money,True,2
1336,strict vegetarian miss eat cornetto sinc find wernt veggi eager tri delici cant tell differ tast textur rememb normal one,False,20
1337,everyon famili like ice cream flavour exempt tast yummi worth money stick medium size,False,14
1338,good price,True,2
1339,made hair look aliv oili scent power well,True,8
1340,good valu buy tresem shampoo shampoo good dri hair need moisturis,True,11
1341,love soft shampoo leav hair,True,5
1342,happi purchas,True,2
1343,would buy,True,2
1344,daughter recommend last two year alway comment love natur tan leg thought would tri instead usual st tropez gradual tan one shower well glad gave natur tan also slight shimmer made leg look lot healthier consid aw smell either like fake tan everi day bodi polish get rid dead cell seem work well way,False,54
1345,absolut love smell wash alway smell fresh hope limit edit end stayer best soften year,False,15
1346,light fragranc leav cloth soft,True,5
1347,great valu money light fragranc leav cloth soft,True,8
1348,came separ packet sealabl top scent love affect kid find need put fabric soften rough dri otherwis great fantast valu money,True,21
1349,bought bottl differ colour differ fragranc,False,6
1350,great ice cream rich like superior brand dairi stuff,False,9
1351,read review strong smell check bottl current bottl ident particularli strong smell actual like order anoth one check smell accept inde chang return,False,23
1352,bought offer thiught differ cojld garnier summer glow well apar made go stripey make feet orang make stink fals tan moral stori bought garnier better smell never streak,False,28
1353,browni point round,False,3
1354,pleas found absolut delici ice cream soft creami love vanilla flavour hard finish tub one go,False,16
1355,vfm,True,1
1356,good buy,True,2
1357,great snack love drink juic noodl gone make bread butter noodl sandwich yum lol,False,14
1358,bland beef tomato flavour sachet wateri cheap sauc dont recal bad ive beef one n thick tasti wont buy,False,19
1359,time favourit soften u never smelt anyth nice last long time happi custom,False,13
1360,work well,True,2
1361,tast better brand,True,3
1362,love smell,True,2
1363,realli last longer much cheaper end,False,6
1364,quick deliveri good valu money leav cloth smell clean fresh,True,10
1365,exactli expect occasion pod larger load slightli cheaper per pod supermarket,True,11
1366,felt like water close receiv fact like realli poor buy,True,10
1367,purchas sport mad teenag daughter want deodor would last end day exactli promis scent also amaz,True,16
1368,allergi one good us,True,4
1369,love,True,1
1370,love cleans lotion thick gentl superdrug fantast price deal even better,False,11
1371,buy simpl chang preserv come bad sore rash eye burn top lip tingl wash phone simpl told chang stuff chang preserv ask said know chang want know good reason except mayb save money cheaper ingredi simpl nearli year sinc nivea sold compani german compani chang im realli angri suppos sensit simpl ok rubbish im sore burnt simpl care pleas care usual stock offer fulli asda gave refund onto gift card receipt bottl well pocket,False,74
1372,perfect realli creat perfect fruit cream balanc lolli love fact cream foami rest vanilla ice cream flavour,False,17
1373,absolut delici son favourit,False,4
1374,one star remov piec crack,False,5
1375,bought today mother ban tan hous thought could sneaki purchas moisturis tan one appli seem bit sticki thought would sink bit time woke morn tan sunk still felt tacki colour tan realli natur give healthi glow smell easi last minut night,False,41
1376,great buy,True,2
1377,good price,True,2
1378,thank god somebodi deliv brazil make expat live bearabl thank,True,10
1379,like wipe scratchi gentl would recommend wipe rip apart easili,True,10
1380,ok,True,1
1381,good buy,True,2
1382,realli dri patch forehead cheek month tri load differ expens none work scrub got rid made smooth good scrub dri flaki face,False,22
1383,favourit deodor year bought new realis chang fragranc hate aw need find new deodor,False,14
1384,great nice smell job well,True,5
1385,smelt great made cloth smell fresh howev price cheaper tesco wilkinson,False,11
1386,go wrong price often alongsid fake tan sustain colour often get dri appli fake tan help keep hydrat quick easi appli appli either morn night leav see result quickli good take away holiday give extra summer glow colour easi howev finish appli make sure wash hand wipe palm wet wipe also clean nail thoroughli colour stick hand appli realli recommend good valu money,False,63
1387,good,True,1
1388,love noodl,True,2
1389,got hope reduc smell mice everi load consist continu work,True,10
1390,love scent excel valu money,True,5
1391,nice deodor last age smell overpow,False,6
1392,like smell fresh clean,True,4
1393,absolut great valu amazon ideal snack warm cook fast deliveri,True,10
1394,first time bought ice cream review good tri honest bad amaz vanilla yogurt alpro way better kid enjoy need vanilla flavour husband smell say smell like big blop cream,False,29
1395,previou review purchas offer sure formula chang streaki orang see streak dri would buy search better,False,16
1396,verri happi comfort time thank much,True,6
1397,caught sudden nice weather still pale uncook chip bought bottl tri first time coupl streak leg read instruct realis say must appli circl next day liber amount made sure circular motion delight second day enough colour go bare leg also cover streak appli day run look like away week sun realli natur even colour bit whiff fake tan first appli wear hour feel smooth moisturis ad bonu,False,67
1398,alway long healthi colour extrem pale put time tan well disastr howev first success creat beauti even healthi natur tan within day could rate enough also sensit spot prone face abl face success well long last deepli moisturis super natur favourit,False,41
1399,ive day natur tan easi appli like better bondi sand gradual tan slight fake tan smell first wear away pleas,False,20
1400,everyday month great love simpl wipe anyway one great remov make leav feel refresh definit buy review collect part promot,False,20
1401,put everi night go bed wake morn feel hydrat plump love sensit struggl eczema throughout life cream never caus problem love,False,21
1402,perfect gentl focus hydrat tacki also import goe everi cream highli recommend,False,12
1403,friend told dove month back recommend particular one see though make beauti soft smell devin honestli live without alway buy scent signatur haha nice see offer buy nearli go saver instead get normal overal buy smell pamper love bath get scent dove bubbl bath heheh enjoy,False,46
1404,favorit afford bodi wash super moistur doesnt leav bad residu scent fresh highli recommend,False,14
1405,go bodi wash leav feel super soft doesnt irrit sensit harsh perfum chemic continu everi shower bath also pretti inexpens,False,20
1406,smell great realli help moistur realli soft smooth,False,8
1407,bodi wash help dri get realli bad red bump dryness help tremend smell amaz leav feel smooth silki buy anoth bodi wash,False,22
1408,soap love scent plenti would prefer longer last scent bodi comparison overal would recommend,False,14
1409,recommend anyon dri doesnt like feel oili soft glow afford,False,10
1410,moistur nice thick consist smooth soft smell amaz long last clean,False,11
1411,smell wonder light clean scent leav feel moistur smooth bodi wash go afford would continu recommend friend famili,False,18
1412,tri fake tan best far look natur amaz,False,8
1413,quit fair hard find make go streaki look like spray orang juic well appli week look feel amaz mani comment nice colour went back bought bottl today reason give star develop smell bit strong smell like cook haha get amaz result happi highli recommend,False,44
1414,purchas week ago time second applic alreadi nice subtl tan expect work quick would say get dispos glove even wash hand straight away notic odd mark hand,False,27
1415,bought long ago special offer expect much rare lotion give desir effect howev one absolut perfect tan effect natur blotch patch gorgeou brown colour recommend,False,25
1416,bought fair hide sunshin howev felt good moistur howev felt clingi greazi minut hour wait cream remain sticki also chang colour realli disappoint advis buy,False,25
1417,purchas offer blindingli white leg need bit help want gradual tanner less chanc obviou streak smelt nice applic light floral scent howev within hour smelt stronger actual full fake tan unpleas could also feel cream sit fulli absorb dri actual tan result bare notic buy,False,45
1418,love fair hair blue eye lili white older ladi burn crisp sun uncov return holiday want least look like tan cold bought offer went fair med first time put arm sparingli didnt realli notic much although defin someth today thought let add bit usual morn shower appli bit liber arm leg face comment today love glow develop nice today sassi look healthi bod feel good bought anoth tube order whilst offer hate sit sun burn unless cover p lotion safe way get bronz look streak easi appli doesnt stain hand slight tan smell much hook,False,95
1419,realli like light colour give easi streak free howev read lot review mani claim lotion dri quickli howev experi spend hour dri sticki day,False,24
1420,husband like dove extra fresh nice fresh clean smell,False,9
1421,start month ago stop sweat stay dri day first time sweat control year confid return great tri give day kick,False,20
1422,final found deodor menopaus women,False,5
1423,realli clean fresh smell fragranc absolut last day long x kept wonder fresh dri x love dove x especi bodi wash deodor x,False,23
1424,look good face spf long especi weather start improv alway found expensic happi inexpens oili make greasi look amaz makeup makeup look much better foundat goe smoothli pore hardli visibl love love love realli mositur good sun protect,False,38
1425,start cerav facial lotion month ago sinc constant breakout norm want love persist recent decid enough enough pick simpl one best thing done within two day current spot begun clear overal look face much calmer goe show fanci long name sciencey alway come top simpl gentl like one,False,48
1426,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,19
1427,realli enjoy compar favour expens brand,False,6
1428,alway differ brand gradual ran smell alway put half price enough point thought would give tri smell love soft goe well like moisturis wash palm wipe look amaz rather usual st moritz natur look quit pale found applic medium dark perfect last quit day notic start disappear quit subtli great must buy,False,52
1429,love dove bath soap bar dove scent quarter moisturis dri soap,False,11
1430,nice fresh fabric soften,True,4
1431,amaz valu money smell love soft job well would recommend purchas,False,11
1432,great thank,True,2
1433,happi,True,1
1434,okay hair like us sure less year meant care bit right probabl best shampoo ever own need buy like bottl year feel good got condition equal good bought size,True,29
1435,gave everyon gave pack rash spot,True,6
1436,great fragranc strike right balanc although wife complain small bottl difficult pour accur probabl slurp reckon full measur fact nearer two full measur realli quick way small ml bottl cap measur suppos find econom way condition cool fragranc actual carri cloth make smell like fresh sky know thing smell like someth els realli like condition bottl made recycl plastic manufactur ask custom recycl new bottl go path third time around three star anoth one good green,False,76
1437,great price bottl need small amount half cap wash soften cloth smell nice last want someth linger tri lenor unstopp soften cloth said soften effect notic even handwash delic underwear like ultra concentr reduc size bottl storag,False,37
1438,ultra concentr fabric condition initi surpris small bottl read side need half cap bottl last nice abl fit bottl kitchen cupboard find half cap enough live area hard water cloth came wash feel soft smell love realli like scent although noth special gener floral fabric condition scent,False,47
1439,bought one smaller size bottl soften compar qualiti disappoint find much thinner kind find shop heavili dilut real save go back get shop cancel subscript,True,25
1440,buy time problem item,True,4
1441,perfect tast salti flavour yeast base buy today honest love toast,False,11
1442,love pot noodl plenti curri flavour brill snack anytim easi prepar great valu money cheaper supermarket definit recommend,True,18
1443,household normal comfort howev fresh sky scent must say realli nice go snif directli bottl concentr scent much intens realli ultra concentr allow much smaller bottl need much wash machin either half lid worth smaller bottl cours make carbon footprint smaller addit bottl made recycl plastic bonu bottl lid recycl back downsid sleev make sure remov throw bottl recycl hope work make whole thing recycl futur good valu money great scent though latter subject,False,74
1444,love,True,1
1445,list pack concentr fabric soften although receiv sampl review purpos note contain made recycl plastic suitabl recycl need remov plastic wrap hold inform bottl need beforehand dose inform found need jar open remov lid first time guess good receiv via post mean less chanc lid come loos spill content parcel rather onto cloth like scent transfer well laundri leav smell floral without overli sweet would worth snif shop commit larg pack howev laundri scent everyon tast soft fantast particularli notic laundri dri outsid normal make feel stiff bottl cover load kg manag larger kg load bottl look small liquid concentr dose cap rather pour machin otherwis much probabl,False,108
1446,kid spend whole week without pot noodl favourit flavour great big pot larger averag bargain price amazon,True,17
1447,love scent fresh flower fushia realli make good job fragranc cloth wash bottl small liquid condens type bottl capabl wash appar howev would say get realli fragranc littl say bottl howev may tast honest like laundri fragrant put liquid soap condition drawer measur small amount lid,False,46
1448,shop bought much expens l paid unless special offer deal excel valu money full flavour tasti snack anytim definit recommend,True,20
1449,effici effect nice fragranc best wash howev towel linen everi third time pre wash least hour,True,16
1450,wild eye enthusiast ask rate free magnum part promot perhap err gener side pay custom howev noth write home uncomfort flavour clash dark chocol coat sickli sweet raspberri sauc cover core difficult describ core remind cheapest imagin insipid brand raspberri ice cream littl smooth creami find magnum almost rush develop process end bitter raspberri rippl stick disappoint consid could,False,59
1451,soften forev colour chang smell nice u happen,False,8
1452,say gluten free one beef casserol spent next day sat toilet contain barley good coeliac peopl,False,16
1453,one first cream handwash could cheaper nice fragranc soften hand better liquid good name oh wing dove one kitchen one bathroom shower room recommend highli star,False,26
1454,face includ make feel soft smooth squeaki clean downsid crave smell bad pregnanc physic stop eat,False,16
1455,bought first time coupl week ago smell amaz fragranc last age buy,False,12
1456,chang colour perfum condition year chang anoth fragranc manufactur,False,9
1457,buy veg stock cube big batch week bought strong flavour sure bland recipebut good need look start look elsewher,False,19
1458,great shampoo wash hair,True,4
1459,incred servic bargain price thank simpl,True,6
1460,pack bottl laundri condition realli nice scent inde market would call fresh smell nice sure sky smell ever condition littl goe long way concentr need way way less get wash bottl lot save straight bat vs normal condition nice good littl bottl would recommend,False,44
1461,know go get comfort regard feel smell post wash super concentr fabric condition smell great much less plastic recycl sourc say need fraction ammount liquid non concentr varieti result happi say claim seem true like tradit comfort smell buy confid,False,40
1462,realli like scent overpow pleasant leav cloth feel softer particularli like fact bottl recycl remov wrap around recycl concentr plu storag eas easi measur great valu,False,26
1463,good bundl realli good dealt post holiday laundri realli well love scent laundri come clean smell lush daughter realli sensit whilst rest laundri non bio laundri bundl good irrit smell love think good valu great subscrib save kit could deliv hous regularli laundri littl effort wherea go shop trawl around laundri offer faff great great scent great job,False,58
1464,wash cloth grandchildren excema one grandchildren irrit condit nice abl wash everyon cloth altogeth rather separ excema smell fresh clean although get wash pack soften need buy soften,False,28
1465,good bulk price,True,3
1466,good,True,1
1467,son love would recommend especi youth,True,6
1468,highli recommend,True,2
1469,good,True,1
1470,bottl smaller lighter touch stiff hand find much easier pick pour tradit larger bottl although bit struggl get lid first time scent fresh floral pleasant overpow linger wash well afterward bottl reason good valu littl goe long way half cap recommend wash kg full cap larger wash wash base half cap dose kg load usual larger load get approxim wash per bottl bottl made recycl plastic recycl except plastic sleev,False,70
1471,amaz valu money,False,3
1472,disappoint littl goe long way,True,5
1473,ok,True,1
1474,condition smell intens tri one amazon good offer basic cant feel smell cloth seem dilut want nice smell cloth pleas dont buy,True,22
1475,much cheaper shop work realli well nice scent,True,8
1476,great great price buy,True,4
1477,great valu,True,2
1478,great size keep close hand big like size get,True,9
1479,ml bottl give wash load fuchsia passion fabric condition comfort bottl entir plastic made recycl plastic recycl bottl narrow screw top measur bottl accur slim pourer dribbl one concentr need cap washload comfort mani year fuchsia passion fragranc nice light floral fragranc towel cloth felt nice soft wash dri love smell flower hint fruit mango freshli launder cloth strong overpow nice smell wash cloth,False,64
1480,got deal amaz valu money pack enough wash bottl wash usual basic save got partner sensit issu smell clean great,True,20
1481,impress,False,1
1482,fantast valu love scent buy,True,5
1483,clearli latest variat comfort address environment concern plastic wast highli concentr come smaller bottl recycl reduc packag transport cost commend concentr sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant slightli zesti aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form repres good valu qualiti want lessen impact environ albeit smallest way someth,False,70
1484,usual secret best countri mile mani mani anti perspir tri mani year ad pantri order get free deliveri wow rubbish hr start feel wet sticki arm fairli sedentari day recommend one worst tri one star love smell though even littl strong back secret,True,43
1485,anoth bathroom shelf,True,3
1486,valu,True,1
1487,great conveni much easier powder liquid,True,6
1488,great offer work bag buy,True,5
1489,bought think got bargain wash howev disappoint concentr wateri scent strong need put wash cloth rather recommend amount,True,18
1490,outer layer cover liquid becom sticki gel stick cloth hard remov,True,11
1491,nice,True,1
1492,get non bio great valu,True,5
1493,great valu money,True,3
1494,great price number wash get ad bonu carri heavi pack home supermarket deliv door need effect clean easi,True,18
1495,excel item time great deliveri servic valu qualiti,False,8
1496,superb kit persil non bio great cloth realli stubborn stain great one word warn although say handl c wash tend go least ensur gel thoroughli rins machin cloth wash machin repair guy told fals economi especi gel build time caus issu comfort realli nice leav fabric soft huggabl,False,48
1497,brilliant love persia,True,3
1498,larg amount laundri yesterday immedi impress scent fabric condition fuchsia passion delight love scent ultra concentr need littl amount tumbl dri cloth came soft smell love often find tumbl dryer make laundri lose scent occas dri cloth cloth hors delight whole room took love scent impress comfort concentr fabric condition recycl plastic bottl cut amount plastic whole bottl bar wrapper recycl bottl small see pictur ultra concentr still last long larger bottl highli recommend,False,74
1499,great valu money wash smell love,True,6
1500,love smell,True,2
1501,good,True,1
1502,good price carri heavi item home shop,True,7
1503,great item bargain price,True,4
1504,excel valu money last long better deodor,True,7
1505,great valu money would buy wash,True,6
1506,fab deal day go deodor usual,True,6
1507,wash cloth,True,2
1508,mistak littl bottl think worth money often offer big one amaz fabric softner though scent amaz,True,16
1509,good price,True,2
1510,happi order arriv day promis,True,5
1511,great lot effort made reduc plastic need make soften concentr less need though see buyer say still amount larger bottl probabl explain much said label explain littl goe long way fuchsia perfum version smell ok overpow big plu difficulti intens perfum past note outer plastic sleev recycl need dispos separ,False,50
1512,great,True,1
1513,fabric condition leav cloth soft also smell beauti anoth ad bonu pure ideal son sensit suitabl adult children belov pet sensit cloth left feel incred soft smell gorgeou,True,28
1514,leav nice smell cloth feel soft,False,6
1515,great valu,True,2
1516,storag alway better buy bigger volum keep big bottl garag top smaller bottl close wash machin great qualiti well known brand,True,21
1517,brand forev love way never upset especi wash sheet item next bodi jean underwear ever sinc small babi help grandchildren child friendli brand wash recommend foundat mean tri eczema afflict item confid smaller ultra concentr pure comfort extra mean dish extra help soft requir littl amount job altogeth wash two handi bottl persil non bio liquid deterg care measur bubbl pod wast soft water area lesser amount ye still sort everyday stain worri scent fresh clean whole hous smell love laundri go air iron,False,84
1518,order everi month good valu alway arriv time find remov make gentl exfoli side soft side fussi wipe suit need exactli smell either us big put leav face feel greasi,True,30
1519,well worth money,True,3
1520,great smell job,True,3
1521,ask like review comfort intens fabric condition liquid fuchsia passion ml wash pack said ye love fragranc give wash love outsid fresh fragranc warn small bottl fabric condition ultra concentr littl goe long way nice see bottl made recycl plastic addit compani state save plastic releas less wast less greenhous gase compar comfort blue sky winner everyon want help environ,False,60
1522,shampoo best bargain also,True,4
1523,love smell deodor even though meant men wear,True,8
1524,good,True,1
1525,love smell wash smell lush smell room cloth put away usual buy offer around,True,14
1526,like flavour eat,True,3
1527,good valu money would buy,True,5
1528,good,True,1
1529,slight scent keep go hour mark cloth,True,7
1530,take month finish econom,True,4
1531,nice smell cloth,True,3
1532,smell fresh overpow handi buy bulk great price worri shop around good price supermarket regularli,True,15
1533,seem like good deal whole bottl fill bottl basic got bottl less full much smaller look,True,16
1534,wonder scent keep feel fresh day,True,6
1535,long last,True,2
1536,excel work amazingli,True,3
1537,complain favourit smell good second time buy bulk,True,8
1538,hunger,True,1
1539,ultra concentr much half cap full fine scent nice floral smell concentr sniff test direct bottom cours seem bit intens end result bunch nice scent cloth scent smell alway subject bottl made recycl plastic outer sleev recycl great step forward thumb,False,41
1540,love soften found bargain buy despit struggl space home smell absolut amaz small amount enough make whole hous smell beauti,True,20
1541,smell nice alway wake morn,True,5
1542,love,True,1
1543,excel,True,1
1544,conveni smell great soft fluffi,True,5
1545,let know back offer pl,True,5
1546,cheap purchas bulk smell fantast last long,True,7
1547,valu money smell love,True,4
1548,els say fantast valu money last month wash load everi day sometim,True,12
1549,love smell need half cap full load soft fragrant wash work well hard water environ compact bottl easi store,False,19
1550,set sensit wash soap perfectli good clean well decent scent last even better concentr comfort bottl mean much easier store price touch heavi view overal set wash machin certainli clean well,False,31
1551,hype attach scent fabric condition someth famili ignor want cloth smell fresh pleasant wash soft comfort wear econom fortun one fulfil criteria say smell fresh pleasant mean stink place scent overpow wilt everyth yard radiu fortun get gener thumb could done without word big wonder smell alarm call purchas whisk away favourit perfum want cloth big smell life,False,58
1552,smell gorgeou even dri tumbl great valu money subscript servic,True,10
1553,gentl kind version within persil comfort rang bundl pack practic suggest offer good valu compar individu retail price x wash persil x wash comfort make fabric soften effect free rememb persil non biolog laundri deterg choic brand grew one irrit eczema allergi prone sever member famili pleasant overli domin scent fluid formul mean even cold wash comfort highli concentr version quit small bottl real life bottl rather smaller photo make appear relat persil repres poor valu wash worth wash worth regardless size contain come small size good job keep packag materi,False,91
1554,good buy smell lush,True,4
1555,persil non bio mani year chang brand specif babi eight year ago bit homecom realli like flip top open smoothli pour dispens ball much easier crosscut design usual brand requir fair amount pressur never problem well persil clean chang machin load babi cloth togeth stain muslin bed came spotless addit comfort pure condition laundri soft smell love also perform well gener wash decid go back persil non bio frustrat free dispens perform well kind made wonder ever left brand first place,False,81
1556,regularli comfort intens condition fuscia scent one favourit tri fresh sky one nice fuscia one beauti scent last long time along match scent pearl half cap along normal deterg dri incred dreami scent realli last smell subtli open wardrob love bumper box good way buy bulk go supermaket look special offer highli recommend best condition tri,False,56
1557,although biolog deterg gener effect non bio version version persil work well enough babi wear normal soil cloth older peopl sensit handi pack includ two bottl persil non bio liquid deterg wash size one comfort pure fabric condition wash size decent valu eleven pound current amazon two non biolog dermatolog test endors british foundat develop especi kind sensit babi good clean power non biolog wash deterg soft safe condit well worth tri littl one cloth sensit,False,76
1558,laundri set excel valu like smell persil realli fresh strong cloth retain clean scent comfort soften effect would recommend famili young kid,False,22
1559,great money save subscript,True,4
1560,current price work p per wash consid price label fabric condition good valu okay buy box enough storag space way go pleasant scent good size though hous bigger bottl claim wash per bottl recommend cap admit slightli okay label stuff cheaper come larger size tend bit wash,False,47
1561,bulk buy intens version seem way get true valu money unless spot deal follow bottl instruct half cap measur enough get job done properli scent love realli seem last well even time wash pleas overal would probabl get standard comfort default offer treat perhap even better bigger bottl get money,False,50
1562,easi conveni leav laundri fresh clean,True,6
1563,averag good l oreal half price ok noth special like seem think,True,12
1564,sure live hype comfort clearli lead brand market leader want fabric softer inspir confid person fabric soften towel certainli seem lead soft nice fragranc valu money excel definit better cheaper brand work smell harsh,False,34
1565,big babi still realli sensit son also sensit persil non bio visit never found fabric condition certifi british foundat comfort pure excel famili due visit last week freshli launder bed wash well felt nice soft subtl scent pleasant set great valu highli recommend,False,43
1566,one favourit alway feel like stop get shop normal prize see deal buzz keep partner go cloth smell amaz happi,True,20
1567,tradit comfort love fresh fragranc alway condition gave gift cloth linger fresh subtl aroma,False,14
1568,great thank,True,2
1569,alway wash,True,2
1570,clearli latest variat comfort address environment concern plastic wast highli concentr come smaller bottl recycl reduc packag transport cost commend concentr sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant attract floweri aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form repres good valu qualiti want lessen impact environ albeit smallest way someth,False,70
1571,good,True,1
1572,great valu money love,True,4
1573,love stuff long last smell gentl dog bed allergi,True,9
1574,three pack lynx shower gel decent larg size,True,8
1575,eat marmit nearli year alway gram jar cupboard tri butter toast mucki fat pork drip brown jelli toast sandwich chees slice tomato slice boil egg put toast bean toast add coupl teaspoon mug hot water tasti drink good stew casserol mix butter bake potato definit love hate thing love alway take holiday think avail wherev go,False,56
1576,nice bargain make hair smell love smooth,True,7
1577,comfort alway go brand fabric soften come across fragranc compact rang open bottl fragranc quit strong concern go overpow cloth due fact need small amount fragranc actual quit subtl wash complet cloth love soft ha reaction excema prone anoth hit comfort,False,41
1578,good,True,1
1579,x ml comfort intens laundri condition liquid form give wash make bottl found sale give save howev found wash would make expens worth check around price like sometim give extra wash fresh smell softer wash well worth thing recommend check price etc buy,False,43
1580,good,True,1
1581,thank,True,1
1582,good price,True,2
1583,expect,True,1
1584,receiv damag,True,2
1585,got fake thin see smell,True,5
1586,bit worri call intens might leav overpow scent laundri want walk around smell fabric condition thank like scent leav fresh quit subtl dri linger around without pervas fresh sky fragranc appeal chemic like fruiti floral mix suit household item cloth thing like towel bed linen left soften fresh smell appreci small bottl size concentr liquid less environment impact think concentr liquid less effect soften dilut liquid look best soften consid full size bottl prefer subtl soften effect fresh fragranc concentr version great buy,False,83
1587,rd time order shampoo smell good content bottl thick liquidi feel like velvet actual hair feel softer chose shampoo,True,19
1588,current sell price compar supermarket good smell pleasant need add small amount get cloth smell fresh,False,16
1589,bare get wash valu money,True,5
1590,although bottl ml condition concentr half capful time mean get wash per bottl bottl made recycl plastic turn recycl though sleev bonu fuchsia smell pleasant cloth end nice soft warn keep solut away children eye common sens anyway highli recommend,False,40
1591,good qualiti,True,2
1592,sent g pop noodl instead advertis g pop noodl king,True,10
1593,keep dri smell good,True,4
1594,good price,True,2
1595,great valu,True,2
1596,love smell overpow last week machin wear,True,7
1597,love,True,1
1598,separ condition year wash day seem realis much scent boost separ fabric condition deliv much actual soften wash bottl ad state come compact box tbh could deliv rather place amazon box paper wrap packag includ empti bottl recycl wast liquid top bottl well design minimis spillag pour need half cap recommend went littl gush liquid larg spout dri indoor today due weather whole hous smell realli impress even bottl rather state good valu money also like small bottl mean store lower shelf heavier item rather risk sink shelv collaps ye happen squeez bottl hard made recycl plastic littl flimsi feel,False,100
1599,work well,True,2
1600,great valu plenti wash,True,4
1601,tradit scent fabric condit expert comfort pack highli concentr need place much condition tray effect bottl made recycl plastic recycl nice set bottl,False,23
1602,comfort intens nice fresh fragranc although recommend quit strong bottl nice size easi store cupboard although look small get lot wash bottl leav fabric softer good stuff wash regularli like towel highli recommend,False,33
1603,love retain qualiti one expect well known maker leav cloth feel soft smell fresh concept ultra concentr new recal one year ago tetra type pack mayb public readi innov contain made recycl plastic fantast refil also recycl sleev disappoint hope refil pack cardboard style pack though fulli recycl glad dose counter seem much less would easi put much half sensit fine us found hard read small print wrapper even magnif glass see anyth say test anim anim make although food issu import mani whilst provid detail headquart offic actual say produc think would help know mani peopl includ would prefer buy made countri sale reduc carbon footprint littl torn wash powder liquid comfort soften combin help think cut packag carbon footprint better valu howev separ comfort soften make cloth smell love,False,131
1604,multi pack eight bottl fabric soften typic larg size bottl bonu cumbersom tricki store half height fit better storag area kitchen soften strong overpow floral smell cloth come wash notic softer compar without line dri wash nice addit laundri routin,False,40
1605,famili sensit perfum base soften caus havoc work brill big small babi alik,True,13
1606,good,True,1
1607,great qualiti super fast deliveri,True,5
1608,standard comfort fabric condition brand buy regularli concentr version quit impress ml measur requir modest laundri load econom effect standard scent pleasant last check around wide price bottl pack current work cheaper local supermarket happi result,False,36
1609,suppos smell fresh clean,True,4
1610,great smell,True,2
1611,good valu,True,2
1612,gorgeou smell fabul valu thing hike price bought buy buyer,True,10
1613,good bundl condition realli good love scent condition laundri come clean smell lush abl buy bulk great make cost effect make sure alway enough hous essenti hous teenag wash machin never great great scent great job great valu love,False,39
1614,arriv cut lid bin,True,4
1615,brilliant offer gorgeou smell,True,4
1616,love bargain buy,True,3
1617,great money,True,2
1618,like lot soft wash cloth seem remark pleasant touch feel specifi quantiti per wash smaller condition mean smaller bottl give plenti wash less like seem rather light scent advis quantiti like scent fabric condition get less conclus decent seem work well recommend,False,42
1619,clean clean nice,True,3
1620,love one,True,2
1621,purchas offer howev kind shock see small know concentr realli concentr big litr concentr consid full price big tub much cheaper imo,True,22
1622,good purchas deliveri,True,3
1623,great price excel valu wish smell price,True,7
1624,found two bottl found shin becom quit dri stop,True,9
1625,persin non bio wash liquid time far best wash liquid sensit suffer eczema tri sort sensit wash liquid powder persil without doubt best comfort add littl bit soften whole mix make cloth softer thu easier wear remov littl bit stiff irrit sensit,False,42
1626,bought like bought,False,3
1627,best night cream ever sensit dri slightli oili zone leav moisturis soft rich littl goe alobg way especi hot summer night fragranc ingredi fab anyon matur,False,26
1628,love ive long time recommend everyon,False,6
1629,love part esenti bodi face hand moistur make soft time shower feel tens littl,False,14
1630,love scrub actual feel though scrub bead actual bead like scrub wonder bead smell ok term get rid dead prepar sink get full benefit fantast scrub year know come close price fab scrub week good need sensit never problem long shelf keep buy best scrub,False,45
1631,deodour month longer sweat year swear control day would sweat sever layer found arkward situat confid back feel confid wear tighter fit cloth pleas tri must give day kick make massiv differ life,False,33
1632,like lot kind moistur lip make eye work well,False,9
1633,love radox crazi iv got one find yellow one,False,9
1634,brought year ago love went get find happi find perfect work well get love soft feel dri hair rather dri brittl love would recommend anyon buy found,False,27
1635,vaselin one mani origin scent non exist smell also overpow scent like unscent found vaselin much often becam mom gentl feel comfort kid gentl,False,24
1636,great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,14
1637,bought recent love smell make face feel clean soft refresh,False,10
1638,oh say everyday part bodi moistur makeup remov etc ever night lash eyebrow,False,13
